"","Region","Market","Month","Year","Longitude","Latitude","Unmilled Maize Price Birr.KG","Milled Maize Price Birr.KG"
"264","GAMBELLA","Gambella","November","2018","34.58547076","8.249396585","8.49","11.49"
"265","GAMBELLA","Shebo- kire ","November","2018",NA,NA,"8.75","14.49"
"266","GAMBELLA","Meti","November","2018","7.233333333","35.31666667","6.00","8.00"
"267",NA,"Harari Town","November","2018","42.132193","9.309582","9.74","11.49"
"268","GAMBELLA","Gambella","October","2018","34.58547076","8.249396585","9.49","11.49"
"269","GAMBELLA","Shebo- kire ","October","2018",NA,NA,"7.56","13.49"
"270","GAMBELLA","Meti","October","2018","7.233333333","35.31666667","5.00","7.00"
"271",NA,"Harari Town","October","2018","42.132193","9.309582","10.00","12.00"
"272","GAMBELLA","Gambella","September","2018","34.58547076","8.249396585","8.00","11.49"
"273","GAMBELLA","Shebo- kire ","September","2018",NA,NA,"8.29","-"
"274","GAMBELLA","Meti","September","2018","7.233333333","35.31666667","9.00","-"
"275",NA,"Harari Town","September","2018","42.132193","9.309582","10.00","12.00"
"276","OROMIYA","Ghimbi","April","2019","35.83291974","9.163103789","8.00","10.00"
"277","OROMIYA","Dembi- dolo ","April","2019","34.79748694","8.530219501","7.00","-"
"278","OROMIYA","Shambu","April","2019","37.09431432","9.569809208","8.00","-"
"279","OROMIYA","Nekemte","April","2019","36.54851971","9.09042469","7.75","11.22"
"280","OROMIYA","Bedele","April","2019","36.36017384","8.454821965","6.00","10.00"
"281","OROMIYA","Metu","April","2019","35.58726864","8.300606827","8.00","8.00"
"282","OROMIYA","Jimma","April","2019","36.84385226","7.672338798","10.00","11.00"
"283","OROMIYA","Agaro","April","2019","36.58627683","7.848002731","6.18","10.00"
"284","OROMIYA","Ambo","April","2019","37.8446066","8.976806527","8.16","-"
"285","OROMIYA","Weliso","April","2019","37.97073066","8.534178897","8.26","14.01"
"286","OROMIYA","Ejere","April","2019","39.262249","8.78288","9.03","-"
"287","OROMIYA","Fiche","April","2019","38.73344116","9.791083661","10.18","-"
"288","OROMIYA","Ghimbi","August","2018","35.83291974","9.163103789","8.00","10.00"
"289","OROMIYA","Dembi- dolo ","August","2018","34.79748694","8.530219501","6.00","-"
"290","OROMIYA","Shambu","August","2018","37.09431432","9.569809208","7.00","-"
"291","OROMIYA","Nekemte","August","2018","36.54851971","9.09042469","9.00","10.31"
"292","OROMIYA","Bedele","August","2018","36.36017384","8.454821965","7.00","12.00"
"293","OROMIYA","Metu","August","2018","35.58726864","8.300606827","8.00","10.00"
"294","OROMIYA","Jimma","August","2018","36.84385226","7.672338798","9.49","14.00"
"295","OROMIYA","Agaro","August","2018","36.58627683","7.848002731","7.06","11.49"
"296","OROMIYA","Ambo","August","2018","37.8446066","8.976806527","7.90","-"
"297","OROMIYA","Weliso","August","2018","37.97073066","8.534178897","7.73","12.17"
"298","OROMIYA","Ejere","August","2018","39.262249","8.78288","8.14","-"
"299","OROMIYA","Fiche","August","2018","38.73344116","9.791083661","7.71","-"
"300","OROMIYA","Ghimbi","December","2018","35.83291974","9.163103789","7.75","10.00"
"301","OROMIYA","Dembi- dolo ","December","2018","34.79748694","8.530219501","6.50","-"
"302","OROMIYA","Shambu","December","2018","37.09431432","9.569809208","7.00","-"
"303","OROMIYA","Nekemte","December","2018","36.54851971","9.09042469","8.00","10.62"
"304","OROMIYA","Bedele","December","2018","36.36017384","8.454821965","6.00","10.00"
"305","OROMIYA","Metu","December","2018","35.58726864","8.300606827","8.00","10.00"
"306","OROMIYA","Jimma","December","2018","36.84385226","7.672338798","8.49","10.00"
"307","OROMIYA","Agaro","December","2018","36.58627683","7.848002731","6.47","10.00"
"308","OROMIYA","Ambo","December","2018","37.8446066","8.976806527","7.04","-"
"309","OROMIYA","Weliso","December","2018","37.97073066","8.534178897","6.72","8.85"
"310","OROMIYA","Ejere","December","2018","39.262249","8.78288","7.59","-"
"311","OROMIYA","Fiche","December","2018","38.73344116","9.791083661","7.64","-"
"312","OROMIYA","Ghimbi","February","2019","35.83291974","9.163103789","7.75","10.00"
"313","OROMIYA","Dembi- dolo ","February","2019","34.79748694","8.530219501","6.00","-"
"314","OROMIYA","Shambu","February","2019","37.09431432","9.569809208","7.00","-"
"315","OROMIYA","Nekemte","February","2019","36.54851971","9.09042469","7.00","9.67"
"316","OROMIYA","Bedele","February","2019","36.36017384","8.454821965","5.50","10.00"
"317","OROMIYA","Metu","February","2019","35.58726864","8.300606827","7.75","10.00"
"318","OROMIYA","Jimma","February","2019","36.84385226","7.672338798","10.00","11.00"
"319","OROMIYA","Agaro","February","2019","36.58627683","7.848002731","6.18","9.49"
"320","OROMIYA","Ambo","February","2019","37.8446066","8.976806527","7.22","-"
"321","OROMIYA","Weliso","February","2019","37.97073066","8.534178897","6.61","10.62"
"322","OROMIYA","Ejere","February","2019","39.262249","8.78288","7.77","-"
"323","OROMIYA","Fiche","February","2019","38.73344116","9.791083661","7.71","-"
"324","OROMIYA","Ghimbi","January","2019","35.83291974","9.163103789","7.75","10.00"
"325","OROMIYA","Dembi- dolo ","January","2019","34.79748694","8.530219501","5.00","-"
"326","OROMIYA","Shambu","January","2019","37.09431432","9.569809208","7.00","-"
"327","OROMIYA","Nekemte","January","2019","36.54851971","9.09042469","7.25","9.92"
"328","OROMIYA","Bedele","January","2019","36.36017384","8.454821965","6.00","10.00"
"329","OROMIYA","Metu","January","2019","35.58726864","8.300606827","8.00","10.00"
"330","OROMIYA","Jimma","January","2019","36.84385226","7.672338798","8.00","10.00"
"331","OROMIYA","Agaro","January","2019","36.58627683","7.848002731","6.18","10.00"
"332","OROMIYA","Ambo","January","2019","37.8446066","8.976806527","7.76","-"
"333","OROMIYA","Weliso","January","2019","37.97073066","8.534178897","6.72","8.93"
"334","OROMIYA","Ejere","January","2019","39.262249","8.78288","7.59","-"
"335","OROMIYA","Fiche","January","2019","38.73344116","9.791083661","8.16","-"
"336","OROMIYA","Ghimbi","July","2018","35.83291974","9.163103789","8.00","10.00"
"337","OROMIYA","Dembi- dolo ","July","2018","34.79748694","8.530219501","6.00","-"
"338","OROMIYA","Shambu","July","2018","37.09431432","9.569809208","7.00","-"
"339","OROMIYA","Nekemte","July","2018","36.54851971","9.09042469","7.75","10.55"
"340","OROMIYA","Bedele","July","2018","36.36017384","8.454821965","6.00","10.00"
"341","OROMIYA","Metu","July","2018","35.58726864","8.300606827","7.48","11.49"
"342","OROMIYA","Jimma","July","2018","36.84385226","7.672338798","10.00","11.00"
"343","OROMIYA","Agaro","July","2018","36.58627683","7.848002731","7.06","12.00"
"344","OROMIYA","Ambo","July","2018","37.8446066","8.976806527","7.63","-"
"345","OROMIYA","Weliso","July","2018","37.97073066","8.534178897","7.86","12.39"
"346","OROMIYA","Ejere","July","2018","39.262249","8.78288","8.16","-"
